recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,customer_id
3,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,23352
9,1) $0 - $100,79.33,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,6683
11,3) $200 - $350,230.08,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,43402
7,1) $0 - $100,90.89,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,58036
9,4) $350 - $500,409.07,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,6373
2,1) $0 - $100,90.86,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,2911
11,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,10789
3,5) $500 - $750,749.79,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0,18591
4,1) $0 - $100,97.19,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,27227
5,1) $0 - $100,52.2,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,14463
7,3) $200 - $350,240.97,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,62684
1,5) $500 - $750,676.78,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,24920
2,3) $200 - $350,218.66,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,23153
2,3) $200 - $350,281.11,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,18824
1,"7) $1,000 +",1217.02,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,31577
10,1) $0 - $100,72.44,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,24129
8,1) $0 - $100,84.28,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,24087
2,5) $500 - $750,541.23,1,0,Urban,1,Web,No E-Mail,0,0,0.0,14120
6,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,3771
7,3) $200 - $350,322.3,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0,49563
1,4) $350 - $500,470.45,1,1,Rural,0,Web,Mens E-Mail,1,0,0.0,17908
4,2) $100 - $200,116.88,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,19651
8,4) $350 - $500,445.36,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,44303
9,1) $0 - $100,98.88,1,0,Urban,0,Web,No E-Mail,0,0,0.0,20355
3,1) $0 - $100,65.49,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,15296
9,"6) $750 - $1,000",780.28,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,3510
2,3) $200 - $350,231.56,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,43654
3,"6) $750 - $1,000",896.37,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,38386
9,1) $0 - $100,45.72,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,37250
5,2) $100 - $200,147.33,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,49132
10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,19785
9,2) $100 - $200,194.83,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,23940
3,4) $350 - $500,360.76,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,43181
4,3) $200 - $350,210.06,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,26343
2,5) $500 - $750,580.63,1,0,Urban,1,Web,No E-Mail,0,0,0.0,58502
4,4) $350 - $500,360.51,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0,31915
2,3) $200 - $350,255.5,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,60066
5,1) $0 - $100,59.92,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,63895
1,5) $500 - $750,552.94,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,63998
1,"6) $750 - $1,000",756.86,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,11226
11,3) $200 - $350,256.01,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,25010
8,1) $0 - $100,59.95,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,725
4,4) $350 - $500,488.44,0,1,Urban,1,Web,No E-Mail,0,0,0.0,27151
2,2) $100 - $200,117.11,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,38407
11,4) $350 - $500,383.56,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,32744
1,"6) $750 - $1,000",812.72,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0,59410
11,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,7729
2,2) $100 - $200,118.51,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,42238
2,"6) $750 - $1,000",754.01,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,61565
3,3) $200 - $350,258.42,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,57565
8,1) $0 - $100,40.81,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,19210
2,2) $100 - $200,128.79,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,5569
9,5) $500 - $750,677.56,1,1,Rural,1,Web,No E-Mail,1,0,0.0,19357
1,2) $100 - $200,154.73,1,0,Urban,0,Web,No E-Mail,0,0,0.0,27972
4,5) $500 - $750,709.55,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,21060
10,1) $0 - $100,61.54,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,19566
4,2) $100 - $200,147.83,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,62727
1,4) $350 - $500,373.67,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0,29839
9,1) $0 - $100,38.23,1,0,Urban,1,Web,No E-Mail,0,0,0.0,60839
4,1) $0 - $100,32.19,0,1,Rural,0,Web,No E-Mail,0,0,0.0,30732
7,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0,16467
8,1) $0 - $100,31.7,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,32491
6,4) $350 - $500,399.67,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,36987
9,1) $0 - $100,47.38,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,15966
4,2) $100 - $200,115.01,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,22896
4,2) $100 - $200,133.06,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,48440
11,5) $500 - $750,711.84,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,41135
4,4) $350 - $500,352.34,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,26667
2,3) $200 - $350,285.55,1,0,Urban,0,Web,No E-Mail,0,0,0.0,49439
2,2) $100 - $200,181.58,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,54280
4,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,21744
10,1) $0 - $100,62.34,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,36417
2,1) $0 - $100,86.64,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,28505
6,2) $100 - $200,135.66,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,45917
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,33037
4,1) $0 - $100,61.68,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,63182
1,4) $350 - $500,395.17,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,39153
6,2) $100 - $200,155.01,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,6250
12,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,53495
11,2) $100 - $200,185.48,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,18100
6,1) $0 - $100,74.09,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,47672
3,3) $200 - $350,283.78,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0,49690
6,3) $200 - $350,295.27,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,51345
3,2) $100 - $200,152.9,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,63141
6,5) $500 - $750,621.76,0,1,Rural,1,Multichannel,No E-Mail,1,0,0.0,60476
11,3) $200 - $350,225.48,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,2983
4,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,19170
9,3) $200 - $350,207.09,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,10087
6,1) $0 - $100,37.07,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,18853
1,1) $0 - $100,49.71,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,26379
4,4) $350 - $500,426.59,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,35772
5,3) $200 - $350,227.24,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,31347
11,2) $100 - $200,189.89,1,0,Urban,0,Web,No E-Mail,0,0,0.0,5203
9,1) $0 - $100,42.68,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,29198
2,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0.0,24982
1,5) $500 - $750,691.7,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0,63272
10,1) $0 - $100,44.34,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,50724
2,5) $500 - $750,739.01,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,39701
6,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,16350
3,2) $100 - $200,113.44,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,58700
9,1) $0 - $100,86.02,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,19635
6,3) $200 - $350,220.86,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,36757
3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,5335
4,2) $100 - $200,125.04,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,34421
9,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,32602
12,2) $100 - $200,175.27,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,46734
2,3) $200 - $350,249.77,1,1,Urban,0,Web,Mens E-Mail,1,0,0.0,53482
10,1) $0 - $100,81.22,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,42115
3,3) $200 - $350,233.06,1,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,28287
1,2) $100 - $200,108.42,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,23071
6,1) $0 - $100,30.71,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,51792
7,1) $0 - $100,44.64,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,59933
4,2) $100 - $200,168.06,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,44677
8,1) $0 - $100,52.83,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,12474
10,1) $0 - $100,99.44,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,61021
10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,19773
5,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0.0,54939
2,5) $500 - $750,525.05,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,32150
7,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,52887
9,4) $350 - $500,361.17,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,15912
3,1) $0 - $100,73.08,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0,27056
2,5) $500 - $750,542.37,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,38735
6,4) $350 - $500,422.47,0,1,Urban,0,Web,No E-Mail,0,0,0.0,11245
3,2) $100 - $200,163.35,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,9123
1,3) $200 - $350,303.08,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,32201
7,4) $350 - $500,384.76,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,49094
9,1) $0 - $100,30.14,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,14706
7,5) $500 - $750,669.28,1,1,Rural,1,Phone,Womens E-Mail,1,0,0.0,16425
6,1) $0 - $100,36.16,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,20543
4,4) $350 - $500,390.6,0,1,Urban,1,Web,No E-Mail,1,0,0.0,46524
10,4) $350 - $500,492.11,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,12158
1,2) $100 - $200,127.05,1,0,Urban,0,Web,No E-Mail,0,0,0.0,18879
1,2) $100 - $200,146.52,1,0,Surburban,1,Phone,Mens E-Mail,1,0,0.0,16072
3,2) $100 - $200,158.84,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,5035
9,2) $100 - $200,187.35,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,24116
4,3) $200 - $350,346.55,1,1,Surburban,1,Web,Mens E-Mail,1,0,0.0,27712
2,3) $200 - $350,226.55,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,57290
4,4) $350 - $500,428.48,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,39781
7,3) $200 - $350,215.21,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,45947
11,2) $100 - $200,133.15,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,906
7,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,10370
8,2) $100 - $200,144.03,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,53622
6,3) $200 - $350,245.76,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,55087
12,1) $0 - $100,61.64,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,61349
4,2) $100 - $200,183.57,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,51639
5,2) $100 - $200,121.46,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,20961
1,5) $500 - $750,501.45,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0,38367
7,4) $350 - $500,350.7,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,24362
4,2) $100 - $200,134.88,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,58857
9,2) $100 - $200,133.49,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0,6612
4,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,16691
2,2) $100 - $200,145.27,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0,30415
7,4) $350 - $500,409.84,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,43476
1,4) $350 - $500,382.03,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0,41079
2,5) $500 - $750,592.42,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0,21593
10,1) $0 - $100,52.0,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,9365
2,3) $200 - $350,325.41,1,0,Urban,0,Web,No E-Mail,0,0,0.0,50721
1,1) $0 - $100,73.89,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,53963
7,4) $350 - $500,481.76,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,42453
6,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,52533
2,3) $200 - $350,205.54,0,1,Urban,0,Web,No E-Mail,1,0,0.0,60844
9,1) $0 - $100,72.24,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,21498
8,2) $100 - $200,184.24,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,62150
11,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,15791
4,1) $0 - $100,45.21,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,12242
7,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,44125
9,2) $100 - $200,117.27,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,24179
6,1) $0 - $100,65.52,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,57035
9,1) $0 - $100,84.54,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,27756
9,3) $200 - $350,226.57,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0,56559
3,5) $500 - $750,708.08,0,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0,34960
6,4) $350 - $500,484.45,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,3817
10,2) $100 - $200,107.87,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,53556
3,1) $0 - $100,89.48,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,20645
2,"7) $1,000 +",1252.08,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,54223
2,"7) $1,000 +",1012.9,1,1,Rural,1,Multichannel,No E-Mail,1,0,0.0,39810
5,1) $0 - $100,29.99,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,48906
10,1) $0 - $100,81.67,1,0,Urban,1,Web,No E-Mail,0,0,0.0,60386
9,2) $100 - $200,186.61,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,38958
4,1) $0 - $100,32.3,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,60734
12,2) $100 - $200,192.62,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,27521
4,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,37424
2,"6) $750 - $1,000",761.74,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0,50998
4,1) $0 - $100,57.16,0,1,Urban,1,Web,Mens E-Mail,1,1,29.99,11243
11,2) $100 - $200,149.79,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,60975
5,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,38492
1,5) $500 - $750,512.46,0,1,Surburban,1,Phone,No E-Mail,1,0,0.0,10624
3,2) $100 - $200,119.97,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,47815
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,60030
11,4) $350 - $500,431.61,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1940
1,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,1,0,0.0,37749
9,2) $100 - $200,197.49,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,36903
6,1) $0 - $100,59.66,0,1,Urban,1,Web,No E-Mail,0,0,0.0,33454
9,1) $0 - $100,65.66,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,27224
5,4) $350 - $500,498.82,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,13021
9,2) $100 - $200,136.53,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,23175
9,4) $350 - $500,405.08,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,24816
6,1) $0 - $100,52.04,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,19697
12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,35203
1,"7) $1,000 +",1225.0,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,26669
4,4) $350 - $500,490.12,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0,57723
5,4) $350 - $500,353.65,1,0,Urban,0,Web,No E-Mail,0,0,0.0,4040
1,"7) $1,000 +",1072.84,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,53157
7,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,12445
4,2) $100 - $200,154.71,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,59925
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,42630
6,3) $200 - $350,232.65,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,22035
10,1) $0 - $100,75.39,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,8454
3,1) $0 - $100,99.3,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,52630
2,1) $0 - $100,73.07,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,25354
1,5) $500 - $750,544.59,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,57457
10,2) $100 - $200,163.0,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,53866
10,1) $0 - $100,34.08,1,0,Rural,0,Web,No E-Mail,0,0,0.0,7946
1,"6) $750 - $1,000",938.41,1,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0,55861
2,"6) $750 - $1,000",816.72,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,52367
3,3) $200 - $350,258.95,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,35385
5,5) $500 - $750,700.35,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0,48283
10,2) $100 - $200,190.29,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,39737
10,2) $100 - $200,106.65,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,33193
6,4) $350 - $500,463.4,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,17211
3,5) $500 - $750,553.38,1,0,Rural,1,Web,No E-Mail,0,0,0.0,42999
9,4) $350 - $500,396.9,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,1656
12,1) $0 - $100,94.35,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,48552
4,1) $0 - $100,88.41,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,28436
10,3) $200 - $350,200.13,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,55877
2,1) $0 - $100,34.35,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,57908
5,5) $500 - $750,504.43,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,57690
9,1) $0 - $100,88.48,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,32082
10,1) $0 - $100,87.39,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,4469
4,4) $350 - $500,382.16,1,0,Urban,0,Multichannel,No E-Mail,1,0,0.0,48783
8,3) $200 - $350,217.07,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,25067
1,5) $500 - $750,681.87,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,19770
6,2) $100 - $200,186.96,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,59834
11,3) $200 - $350,248.44,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0,55965
7,2) $100 - $200,153.17,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,550
9,3) $200 - $350,201.07,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,33587
5,1) $0 - $100,30.62,0,1,Urban,0,Phone,No E-Mail,1,0,0.0,4973
11,3) $200 - $350,220.86,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,10985
9,5) $500 - $750,730.79,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,48901
9,1) $0 - $100,54.45,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,32394
3,3) $200 - $350,250.22,0,1,Urban,1,Web,No E-Mail,0,0,0.0,52095
1,4) $350 - $500,351.98,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,56724
9,1) $0 - $100,29.99,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0,57747
11,4) $350 - $500,391.94,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,4599
3,2) $100 - $200,190.48,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0.0,16921
9,1) $0 - $100,37.45,1,0,Rural,1,Web,Womens E-Mail,1,0,0.0,22172
9,1) $0 - $100,93.39,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,29175
2,2) $100 - $200,173.95,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,12048
4,2) $100 - $200,184.13,0,1,Urban,1,Web,No E-Mail,0,0,0.0,10816
6,4) $350 - $500,374.27,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,8623
7,1) $0 - $100,35.32,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,27263
3,1) $0 - $100,58.64,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,12945
2,4) $350 - $500,396.14,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,25266
8,1) $0 - $100,36.78,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,19022
9,1) $0 - $100,36.73,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,36934
9,1) $0 - $100,74.27,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,31946
5,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,57030
6,2) $100 - $200,130.06,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,24226
11,2) $100 - $200,160.47,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,34830
1,5) $500 - $750,531.61,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0,53077
3,2) $100 - $200,115.5,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,55818
6,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,25504
6,2) $100 - $200,181.74,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0,41610
7,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,56188
5,4) $350 - $500,383.8,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,43971
4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,16985
3,1) $0 - $100,54.33,1,0,Rural,1,Phone,No E-Mail,0,0,0.0,31386
9,1) $0 - $100,29.99,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0,22550
1,4) $350 - $500,396.59,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,30651
1,"7) $1,000 +",1264.58,1,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,57256
5,"6) $750 - $1,000",925.15,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0,51931
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,13066
7,2) $100 - $200,103.84,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,20151
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,45817
10,1) $0 - $100,61.01,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0,8568
8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,32267
7,3) $200 - $350,272.9,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,38851
2,3) $200 - $350,215.52,0,1,Urban,1,Multichannel,No E-Mail,1,0,0.0,25181
5,3) $200 - $350,260.06,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,14175
1,4) $350 - $500,450.12,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,4498
5,2) $100 - $200,123.97,1,0,Urban,0,Web,No E-Mail,0,0,0.0,11635
11,3) $200 - $350,212.35,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,22404
7,1) $0 - $100,55.79,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,47285
10,2) $100 - $200,178.61,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,57691
3,1) $0 - $100,63.22,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,26441
7,1) $0 - $100,57.15,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,39422
